"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","pplhlp","trstlgl","trstplt","vote","stflife","stfeco","stfgov","stfedu","stfhlth","imsmetn","happy","health","hlthhmp","rlgblg","hhmmb","gndr","agea","rshpsts","domicil","edulvlb","eduyrs","pdwrk","emplrel","wrkctra","jbspv","wkhtot","uemp12m","hinctnta","hincfel","prob","stratum","psu"
"ESS11e02",11,"2.0","20.11.2024",76200,"FR",0.9991207,0.91273046,3.184377,2.9064777,4,2,4,2,9,5,4,5,5,2,9,2,3,2,3,1,20,66,5,323,13,0,1,2,2,50,6,8,2,0.00012221721,618,6207
"ESS11e02",11,"2.0","20.11.2024",76211,"FR",0.9872882,0.92529047,3.184377,2.9464736,9,5,4,1,10,7,7,6,6,1,10,1,3,1,1,2,28,66,1,710,15,1,2,6,2,50,6,77,1,0.00012368197,622,6352
"ESS11e02",11,"2.0","20.11.2024",76234,"FR",0.98685634,1.0278214,3.184377,3.272971,5,2,0,1,8,4,0,3,3,2,10,3,3,1,2,1,72,1,4,113,5,0,1,1,2,37,6,5,2,0.00012373608,628,6340
"ESS11e02",11,"2.0","20.11.2024",76246,"FR",1.0119712,0.6883803,3.184377,2.1920624,3,5,4,1,8,4,5,3,2,2,8,1,3,1,2,2,65,1,5,520,16,0,1,1,1,50,6,4,2,0.000120665245,637,6220
"ESS11e02",11,"2.0","20.11.2024",76253,"FR",1.0119712,0.8442046,3.184377,2.6882656,5,7,4,2,4,5,4,7,4,2,7,1,3,2,4,2,21,66,5,520,14,1,1,1,2,39,2,10,1,0.000120665245,637,6220
"ESS11e02",11,"2.0","20.11.2024",76310,"FR",0.9586295,1.0934364,3.184377,3.4819136,4,6,2,2,8,5,6,2,4,2,8,1,3,2,2,2,29,3,1,710,19,1,1,1,1,45,6,10,1,0.0001273795,609,6150
"ESS11e02",11,"2.0","20.11.2024",76331,"FR",1.0005249,1.0107732,3.184377,3.2186828,4,8,3,1,10,4,3,3,3,1,9,1,3,2,4,2,44,1,5,720,17,1,1,1,2,40,1,10,1,0.00012204568,617,6361
"ESS11e02",11,"2.0","20.11.2024",76363,"FR",1.0033273,1.507536,3.184377,4.800563,5,2,5,2,9,3,5,5,9,2,10,1,3,2,3,1,16,66,3,213,11,0,6,6,6,666,6,1,3,0.000121704805,622,6350
"ESS11e02",11,"2.0","20.11.2024",76372,"FR",0.9965704,0.9743379,3.184377,3.102659,3,8,5,2,7,6,7,8,8,2,8,2,3,1,3,1,77,1,1,313,12,0,1,1,1,50,6,4,2,0.00012252998,617,6400
"ESS11e02",11,"2.0","20.11.2024",76376,"FR",1.0083424,0.8411787,3.184377,2.67863,6,8,6,1,7,3,5,6,5,2,6,2,3,2,2,2,31,1,2,720,17,1,1,1,1,42,6,9,1,0.00012109948,637,6349
"ESS11e02",11,"2.0","20.11.2024",76377,"FR",0.9976765,0.8814107,3.184377,2.8067439,3,7,4,2,8,4,3,4,4,2,8,1,3,2,1,1,32,66,4,520,14,1,1,1,2,39,2,2,2,0.00012239412,632,6214
"ESS11e02",11,"2.0","20.11.2024",76399,"FR",1.0108478,1.0541958,3.184377,3.3569567,7,9,3,1,9,8,3,7,9,1,8,2,3,1,4,1,53,1,2,520,15,1,1,1,1,55,1,10,1,0.00012079935,617,6364
"ESS11e02",11,"2.0","20.11.2024",76406,"FR",0.99384505,0.7082198,3.184377,2.2552388,5,8,5,1,10,5,6,8,10,2,8,2,3,1,2,1,74,1,3,313,12,0,1,1,1,39,6,4,1,0.00012286598,623,6294
"ESS11e02",11,"2.0","20.11.2024",76429,"FR",0.9943852,0.67145205,3.184377,2.1381564,3,4,3,2,7,4,3,2,2,2,7,2,3,1,3,2,41,1,4,520,15,1,1,1,2,45,6,6,2,0.00012279925,620,6258
"ESS11e02",11,"2.0","20.11.2024",76435,"FR",1.0017061,0.7963086,3.184377,2.5357466,6,7,5,1,8,3,3,6,7,1,8,2,3,2,2,1,38,66,1,313,16,1,1,1,2,36,2,2,2,0.00012190176,600,6111
"ESS11e02",11,"2.0","20.11.2024",76448,"FR",1.0075217,0.84098774,3.184377,2.678022,7,7,5,1,7,6,7,7,7,2,8,1,3,2,3,1,64,1,2,800,20,0,1,1,1,40,2,10,1,0.00012119812,617,6360
"ESS11e02",11,"2.0","20.11.2024",76449,"FR",0.9893607,0.7520358,3.184377,2.3947654,5,8,8,1,10,6,6,88,10,2,8,2,3,1,2,1,44,1,4,520,15,1,1,1,2,12,6,8,1,0.00012342288,624,6117
"ESS11e02",11,"2.0","20.11.2024",76496,"FR",0.9960651,0.803203,3.184377,2.557701,6,7,5,2,8,2,3,3,5,2,9,3,2,2,1,1,49,66,3,610,16,1,1,1,1,42,2,5,1,0.00012259214,625,6328
"ESS11e02",11,"2.0","20.11.2024",76516,"FR",1.0028046,1.236518,3.184377,3.9375393,8,1,5,1,8,6,7,8,6,2,8,3,1,1,2,2,86,66,3,113,8,0,2,6,1,80,6,88,2,0.00012176822,633,6387
"ESS11e02",11,"2.0","20.11.2024",76523,"FR",1.0084999,1.9169798,3.184377,6.1043863,8,10,4,1,88,0,0,4,4,3,5,3,3,1,2,2,71,1,3,113,5,0,1,3,2,45,6,4,2,0.00012108058,638,6375
"ESS11e02",11,"2.0","20.11.2024",76543,"FR",0.9880053,1.3360546,3.184377,4.2545013,3,5,3,2,9,6,2,4,7,2,10,2,3,2,2,2,26,3,1,720,20,1,3,2,2,42,6,8,1,0.0001235922,619,6291
"ESS11e02",11,"2.0","20.11.2024",76576,"FR",1.004616,0.7451042,3.184377,2.3726926,5,8,6,1,8,6,5,6,8,2,7,2,3,2,2,2,75,1,2,313,12,0,1,3,2,45,6,4,1,0.00012154867,624,6369
"ESS11e02",11,"2.0","20.11.2024",76607,"FR",0.9988287,0.65091854,3.184377,2.0727699,5,6,6,2,4,3,9,7,6,2,5,2,3,2,2,2,62,1,4,321,14,1,1,1,2,30,6,2,3,0.00012225294,629,6250
"ESS11e02",11,"2.0","20.11.2024",76622,"FR",1.0011866,1.3333701,3.184377,4.245953,4,8,3,2,10,3,7,3,7,2,10,1,2,2,4,2,25,66,4,5555,7,0,6,6,6,666,6,9,1,0.000121965015,627,6289
"ESS11e02",11,"2.0","20.11.2024",76637,"FR",1.0069789,1.6145092,3.184377,5.141206,8,0,0,1,5,4,3,0,7,8,8,3,2,2,2,2,90,3,2,113,12,0,1,1,2,888,6,77,7,0.00012126347,617,6410
"ESS11e02",11,"2.0","20.11.2024",76638,"FR",0.9880053,0.6744119,3.184377,2.1475816,1,2,5,1,7,2,3,3,6,3,7,3,3,1,2,2,22,3,4,520,15,1,1,1,2,40,6,8,1,0.0001235922,619,6291
"ESS11e02",11,"2.0","20.11.2024",76654,"FR",0.979185,1.5585736,3.184377,4.9630857,7,5,6,3,8,4,5,3,5,2,9,3,2,1,4,2,16,66,3,213,11,0,3,2,2,35,6,9,2,0.00012470549,613,6160
"ESS11e02",11,"2.0","20.11.2024",76689,"FR",1.0052028,0.76792496,3.184377,2.4453626,4,7,6,1,5,3,3,4,5,2,6,2,3,1,5,1,55,1,2,520,14,1,1,1,1,35,6,7,2,0.00012147772,635,6232
"ESS11e02",11,"2.0","20.11.2024",76736,"FR",1.0011866,0.9675879,3.184377,3.0811646,4,0,0,2,5,1,0,3,3,2,8,1,3,2,3,1,48,3,4,313,14,1,1,1,2,35,6,6,2,0.000121965015,627,6289
"ESS11e02",11,"2.0","20.11.2024",76756,"FR",1.010337,0.563684,3.184377,1.7949823,5,8,5,1,10,5,3,2,3,2,9,1,3,1,2,1,73,1,3,720,17,1,2,6,2,15,1,8,1,0.0001208604,619,6338
"ESS11e02",11,"2.0","20.11.2024",76796,"FR",1.0035039,0.7468345,3.184377,2.3782027,4,8,4,2,8,8,6,6,8,2,6,2,3,2,77,2,64,66,3,321,12,0,1,1,2,35,6,77,2,0.00012168337,637,6087
"ESS11e02",11,"2.0","20.11.2024",76814,"FR",0.9887412,1.3992898,3.184377,4.4558663,6,8,6,2,7,4,3,6,7,1,7,2,3,2,1,2,23,66,1,7777,15,0,6,6,6,666,6,1,4,0.00012350021,621,6200
"ESS11e02",11,"2.0","20.11.2024",76829,"FR",1.0001879,0.91370434,3.184377,2.909579,3,8,4,1,7,3,3,4,7,1,8,2,3,2,1,1,20,66,3,313,15,0,1,1,2,20,6,1,1,0.0001220868,618,6255
"ESS11e02",11,"2.0","20.11.2024",76844,"FR",0.9882933,1.0897604,3.184377,3.470208,7,7,6,2,4,2,2,2,3,3,5,3,3,1,3,2,56,1,4,620,15,1,1,1,1,38,2,7,2,0.00012355618,638,6379
"ESS11e02",11,"2.0","20.11.2024",76881,"FR",0.99501705,2.1654902,3.184377,6.8957367,3,6,8,3,8,7,9,10,10,2,8,2,3,1,8,2,17,66,2,213,11,0,6,6,6,666,6,88,1,0.00012272126,617,6408
"ESS11e02",11,"2.0","20.11.2024",76907,"FR",0.9937444,2.162719,3.184377,6.8869123,2,0,4,3,10,5,5,5,5,2,10,1,3,1,4,2,17,66,3,213,12,0,6,6,6,666,6,7,2,0.00012287842,617,6407
"ESS11e02",11,"2.0","20.11.2024",76930,"FR",1.0011168,1.027949,3.184377,3.273377,5,5,3,2,9,2,2,6,6,2,9,2,3,2,3,2,79,1,3,213,9,0,1,1,2,39,2,5,1,0.000121973535,629,6227
"ESS11e02",11,"2.0","20.11.2024",76964,"FR",1.0028046,0.9639499,3.184377,3.0695798,2,3,2,2,2,2,2,3,3,3,4,2,2,1,1,1,54,66,1,313,13,1,1,1,2,39,2,2,3,0.00012176822,633,6387
"ESS11e02",11,"2.0","20.11.2024",76980,"FR",1.0084747,0.5626448,3.184377,1.7916731,5,2,2,1,5,2,2,2,5,2,6,3,3,1,2,1,86,1,4,720,15,0,1,1,1,40,6,9,2,0.0001210836,620,6211
"ESS11e02",11,"2.0","20.11.2024",76996,"FR",0.99813855,0.7989729,3.184377,2.544231,5,5,0,2,7,4,3,5,5,3,8,1,3,2,1,1,49,66,1,313,12,1,1,1,1,36,2,6,2,0.00012233747,629,6285
"ESS11e02",11,"2.0","20.11.2024",77010,"FR",1.0102532,1.0535768,3.184377,3.3549857,7,7,5,1,9,3,4,5,3,2,9,1,3,1,5,1,47,1,2,710,19,1,1,1,1,60,6,10,1,0.00012087044,617,6414
"ESS11e02",11,"2.0","20.11.2024",77042,"FR",1.0047086,0.9709919,3.184377,3.0920043,4,3,6,2,7,3,3,2,7,3,8,1,3,1,4,1,50,1,1,313,12,1,1,1,1,39,6,9,2,0.00012153747,601,6121
"ESS11e02",11,"2.0","20.11.2024",77058,"FR",1.0023016,1.9458859,3.184377,6.196434,7,8,2,2,8,7,5,4,7,4,10,2,3,1,4,1,56,1,2,113,9,1,1,1,2,35,1,9,1,0.00012182935,638,6194
"ESS11e02",11,"2.0","20.11.2024",77104,"FR",1.0048445,0.6456412,3.184377,2.055965,6,5,4,1,6,0,5,6,8,1,8,3,1,1,4,2,50,1,2,520,14,1,1,1,2,39,6,9,1,0.00012152103,628,6383
"ESS11e02",11,"2.0","20.11.2024",77159,"FR",1.0002418,1.3525996,3.184377,4.307187,4,5,6,2,8,6,5,3,8,2,6,4,2,1,6,2,21,66,3,620,15,0,1,2,2,35,6,10,1,0.00012208024,638,6199
"ESS11e02",11,"2.0","20.11.2024",77202,"FR",1.0008659,0.9149286,3.184377,2.9134777,4,8,5,1,9,2,2,7,7,3,9,2,2,1,4,1,39,2,3,321,13,1,1,1,1,50,6,6,1,0.000122004094,637,6262
"ESS11e02",11,"2.0","20.11.2024",77206,"FR",1.0014375,0.9452334,3.184377,3.0099795,2,5,4,1,8,4,4,2,7,2,8,1,3,2,5,1,25,66,3,720,17,0,6,6,6,666,6,7,2,0.00012193446,622,6223
"ESS11e02",11,"2.0","20.11.2024",77217,"FR",1.0111895,0.7724992,3.184377,2.4599285,5,8,7,1,8,6,4,7,5,8,10,1,3,1,4,1,57,2,4,520,16,1,1,1,1,28,2,7,1,0.00012075853,634,6229
"ESS11e02",11,"2.0","20.11.2024",77228,"FR",0.9906727,1.5883638,3.184377,5.057949,2,4,4,2,7,3,3,1,2,3,7,3,3,1,1,2,84,66,1,113,9,0,1,1,2,40,6,77,2,0.00012325942,614,6162
"ESS11e02",11,"2.0","20.11.2024",77270,"FR",1.0065142,1.1110162,3.184377,3.5378942,3,2,1,1,6,3,3,1,3,3,5,2,3,1,4,2,48,3,3,323,12,1,1,1,1,37,6,5,2,0.000121319456,631,6216
"ESS11e02",11,"2.0","20.11.2024",77272,"FR",0.9887412,1.3992898,3.184377,4.4558663,3,4,4,3,3,6,5,2,8,2,3,2,2,2,4,2,18,66,3,313,13,0,3,3,1,2,6,8,2,0.00012350021,621,6200
"ESS11e02",11,"2.0","20.11.2024",77295,"FR",0.9937444,1.5169686,3.184377,4.8306,6,3,4,2,10,4,3,5,10,1,9,3,2,1,5,1,18,66,1,313,12,0,6,6,6,666,6,10,1,0.00012287842,617,6407
"ESS11e02",11,"2.0","20.11.2024",77333,"FR",1.0121996,0.98961854,3.184377,3.1513183,7,7,77,1,7,88,77,88,8,8,5,2,3,2,1,1,74,66,3,321,9,0,1,1,1,40,6,3,2,0.000120638004,617,6413
"ESS11e02",11,"2.0","20.11.2024",77343,"FR",0.9933843,1.166227,3.184377,3.7137063,3,6,3,3,8,6,5,7,4,2,8,1,3,2,5,1,16,66,4,321,11,1,1,1,2,35,6,6,2,0.00012292297,632,6209
"ESS11e02",11,"2.0","20.11.2024",77388,"FR",1.0116553,1.6566457,3.184377,5.275384,6,6,5,3,8,4,7,8,9,1,8,3,3,1,4,1,68,66,2,113,5,0,1,1,2,35,6,2,2,0.00012070292,617,6406
"ESS11e02",11,"2.0","20.11.2024",77392,"FR",0.99948925,0.71468735,3.184377,2.2758338,4,2,4,1,7,2,2,1,4,3,8,1,3,1,3,1,80,1,4,313,13,0,1,1,1,42,6,10,1,0.00012217215,637,6347
"ESS11e02",11,"2.0","20.11.2024",77393,"FR",0.99337196,1.8165483,3.184377,5.7845745,4,5,4,2,6,4,7,5,9,2,9,3,3,1,5,1,18,66,3,213,9,0,6,6,6,666,2,77,1,0.0001229245,617,6416
"ESS11e02",11,"2.0","20.11.2024",77418,"FR",1.0094073,1.0404551,3.184377,3.3132012,4,4,6,2,4,3,5,5,7,2,7,2,3,2,2,2,20,66,4,313,12,0,1,2,2,0,6,2,1,0.00012097174,618,6254
"ESS11e02",11,"2.0","20.11.2024",77444,"FR",1.0057075,1.1161164,3.184377,3.5541353,8,7,4,2,9,4,3,5,3,2,9,4,1,1,2,2,50,1,3,323,16,1,1,1,2,40,1,8,1,0.00012141676,627,6290
"ESS11e02",11,"2.0","20.11.2024",77466,"FR",1.0035039,0.9173403,3.184377,2.9211571,4,6,4,3,88,6,6,6,6,2,6,2,3,1,77,1,40,66,3,321,10,1,1,1,2,38,2,5,2,0.00012168337,637,6087
"ESS11e02",11,"2.0","20.11.2024",77467,"FR",0.9880545,1.1491663,3.184377,3.6593788,5,7,3,3,4,4,1,1,5,2,3,4,3,2,3,1,16,66,1,213,10,0,6,6,6,666,6,3,2,0.00012358604,628,6342
"ESS11e02",11,"2.0","20.11.2024",77471,"FR",0.99882203,0.9289922,3.184377,2.9582613,5,6,6,1,5,3,2,2,6,4,7,2,2,1,2,2,59,66,3,720,23,0,1,1,1,42,1,1,2,0.00012225375,617,6356
"ESS11e02",11,"2.0","20.11.2024",77513,"FR",0.99532753,1.0055227,3.184377,3.2019634,6,3,3,1,7,4,4,4,6,2,8,2,3,1,3,2,35,3,2,720,17,1,1,2,2,40,2,7,2,0.00012268298,617,6402
"ESS11e02",11,"2.0","20.11.2024",77531,"FR",1.0019445,1.5294845,3.184377,4.8704553,5,6,5,1,8,5,88,6,8,2,7,2,3,2,3,1,21,66,3,323,14,0,6,6,6,666,6,88,1,0.000121872756,617,6421
"ESS11e02",11,"2.0","20.11.2024",77538,"FR",0.9968546,1.2459655,3.184377,3.9676237,4,6,6,1,8,6,6,4,6,2,10,2,3,1,2,1,46,1,1,323,12,1,1,1,2,35,2,7,1,0.00012249504,617,6355
"ESS11e02",11,"2.0","20.11.2024",77604,"FR",0.99686,0.71280736,3.184377,2.2698474,5,9,9,1,8,5,6,7,9,2,8,3,3,1,2,1,71,1,4,321,8,0,2,6,1,16,6,3,1,0.00012249437,636,6131
"ESS11e02",11,"2.0","20.11.2024",77606,"FR",1.0036118,1.2019867,3.184377,3.8275785,3,3,1,1,0,1,88,6,0,2,7,2,2,1,1,1,76,66,4,113,13,0,1,1,2,8,6,1,3,0.0001216703,636,6141
"ESS11e02",11,"2.0","20.11.2024",77625,"FR",0.9942724,0.7595744,3.184377,2.4187713,4,8,5,1,8,3,5,7,10,8,8,2,2,2,5,1,60,1,2,620,14,0,2,6,2,30,1,10,1,0.00012281317,634,6246
"ESS11e02",11,"2.0","20.11.2024",77644,"FR",1.0241067,1.2661998,3.184377,4.0320573,6,10,5,1,10,3,3,2,6,1,10,1,3,2,2,1,54,3,5,720,17,1,1,1,2,25,2,9,1,0.00011923537,639,6167
"ESS11e02",11,"2.0","20.11.2024",77726,"FR",0.9939138,1.5935609,3.184377,5.0744987,7,7,3,1,3,1,0,7,5,2,6,2,3,1,1,2,69,66,4,213,10,0,1,1,2,35,6,2,3,0.00012285748,617,6357
"ESS11e02",11,"2.0","20.11.2024",77732,"FR",1.0102577,1.1151489,3.184377,3.5510545,4,5,5,2,5,5,6,5,5,3,6,2,3,2,3,2,45,66,3,313,12,1,2,6,2,38,1,3,3,0.0001208699,633,6205
"ESS11e02",11,"2.0","20.11.2024",77735,"FR",1.005181,1.2662398,3.184377,4.0321846,7,7,4,1,10,3,4,6,7,2,10,3,3,1,5,2,33,1,3,313,12,0,1,2,2,35,1,2,1,0.00012148036,636,6316
"ESS11e02",11,"2.0","20.11.2024",77744,"FR",0.9962032,0.85567135,3.184377,2.72478,5,6,4,2,6,4,88,8,5,3,6,2,3,1,4,2,43,1,4,313,16,1,1,1,1,44,2,8,2,0.00012257513,618,6208
"ESS11e02",11,"2.0","20.11.2024",77820,"FR",1.0078994,0.92135704,3.184377,2.933948,8,5,3,2,7,4,2,2,0,2,8,1,3,1,4,1,35,1,4,323,13,1,1,1,2,32,2,10,2,0.000121152705,637,6089
"ESS11e02",11,"2.0","20.11.2024",77884,"FR",0.9958574,0.80303454,3.184377,2.5571647,6,9,6,2,88,7,9,7,9,2,9,2,1,1,3,1,36,1,4,610,15,1,1,1,2,39,6,7,1,0.0001226177,625,6322
"ESS11e02",11,"2.0","20.11.2024",77973,"FR",0.99340487,0.6634814,3.184377,2.1127748,7,7,7,1,8,6,6,7,7,2,7,2,3,1,5,1,49,2,3,520,14,1,1,2,2,35,2,9,1,0.00012292042,629,6226
"ESS11e02",11,"2.0","20.11.2024",78005,"FR",1.0007228,0.9307597,3.184377,2.9638898,4,6,4,1,3,4,3,3,2,2,4,4,2,1,4,2,57,3,3,720,17,1,1,1,2,40,6,10,1,0.000122021556,617,6403
"ESS11e02",11,"2.0","20.11.2024",78009,"FR",0.9988994,0.62341905,3.184377,1.9852012,2,8,0,1,9,2,0,3,3,2,9,1,3,1,6,1,40,1,2,710,17,1,2,6,1,70,6,9,1,0.0001222443,618,6270
"ESS11e02",11,"2.0","20.11.2024",78019,"FR",0.9936724,1.5931752,3.184377,5.0732703,2,3,4,2,4,5,5,4,5,2,6,2,3,1,2,2,68,1,1,213,10,0,1,1,2,37,6,88,8,0.00012288733,617,6396
"ESS11e02",11,"2.0","20.11.2024",78043,"FR",0.997002,0.92183405,3.184377,2.935467,7,4,2,1,5,0,0,3,0,1,6,2,2,2,1,2,39,66,1,520,15,1,1,1,2,42,2,3,2,0.00012247694,597,6174
"ESS11e02",11,"2.0","20.11.2024",78067,"FR",1.000792,1.1695305,3.184377,3.724226,5,5,0,1,9,1,4,9,5,4,9,4,2,2,2,2,70,1,3,113,7,0,1,3,2,40,1,77,3,0.00012201311,623,6310
"ESS11e02",11,"2.0","20.11.2024",78074,"FR",1.0054736,0.7165057,3.184377,2.2816243,2,0,6,1,3,2,1,4,6,2,4,1,3,2,1,1,82,66,4,321,13,0,1,3,2,140,6,4,2,0.00012144501,623,6313
"ESS11e02",11,"2.0","20.11.2024",78082,"FR",1.0091466,0.6739949,3.184377,2.1462538,6,6,5,1,6,4,3,5,3,2,7,2,3,2,3,1,48,2,3,620,15,1,1,1,1,40,6,9,1,0.00012100299,629,6249
"ESS11e02",11,"2.0","20.11.2024",78086,"FR",1.0091466,2.1299772,3.184377,6.7826505,6,5,5,3,7,4,6,7,88,1,8,2,3,1,4,2,40,66,3,113,9,1,1,1,1,35,6,4,2,0.00012100299,629,6249
"ESS11e02",11,"2.0","20.11.2024",78124,"FR",1.0020409,0.74574643,3.184377,2.3747377,6,8,0,2,8,0,1,2,7,2,8,3,3,1,3,2,70,1,3,321,12,0,1,1,2,35,1,9,1,0.000121861034,637,6334
"ESS11e02",11,"2.0","20.11.2024",78147,"FR",0.9991207,0.6084286,3.184377,1.937466,3,7,0,2,5,0,0,7,4,8,7,2,2,2,1,2,60,66,4,313,13,1,1,1,2,888,1,2,2,0.00012221721,618,6207
"ESS11e02",11,"2.0","20.11.2024",78162,"FR",1.0017054,1.2520283,3.184377,3.9869301,5,5,5,1,6,2,3,9,4,2,8,3,2,2,2,1,35,66,3,321,7,0,1,2,2,35,2,4,2,0.000121901845,617,6417
"ESS11e02",11,"2.0","20.11.2024",78214,"FR",1.0172018,1.1790438,3.184377,3.7545197,4,6,8,1,8,7,7,6,6,2,7,2,3,2,2,1,62,1,1,321,12,0,1,1,2,35,2,3,2,0.000120044766,641,6083
"ESS11e02",11,"2.0","20.11.2024",78224,"FR",1.0011866,0.9675879,3.184377,3.0811646,2,6,2,1,5,0,5,4,5,2,8,1,3,2,2,1,54,1,4,313,12,1,1,1,1,60,6,6,2,0.000121965015,627,6289
"ESS11e02",11,"2.0","20.11.2024",78257,"FR",0.99501705,1.134941,3.184377,3.61408,4,2,4,1,7,4,4,2,8,2,7,3,3,1,2,2,23,66,2,610,15,0,1,2,1,35,2,5,2,0.00012272126,617,6408
"ESS11e02",11,"2.0","20.11.2024",78293,"FR",0.9999796,1.140602,3.184377,3.6321065,5,8,5,2,7,88,6,5,7,1,8,3,3,1,2,2,32,1,3,710,17,1,1,1,1,41,2,4,2,0.00012211224,617,6420
"ESS11e02",11,"2.0","20.11.2024",78300,"FR",1.0102532,1.5421675,3.184377,4.910843,3,4,4,1,4,2,3,2,3,2,6,2,3,1,1,1,25,66,2,323,13,1,1,2,1,45,2,2,2,0.00012087044,617,6414
"ESS11e02",11,"2.0","20.11.2024",78308,"FR",0.9902272,0.66864496,3.184377,2.1292176,6,6,6,1,9,7,6,4,4,1,9,1,3,2,3,2,37,1,4,720,17,1,1,1,2,40,2,9,1,0.00012331488,620,6336
"ESS11e02",11,"2.0","20.11.2024",78316,"FR",1.0069728,1.017287,3.184377,3.2394252,2,5,2,2,9,1,4,5,9,1,8,2,3,2,1,2,44,66,2,510,17,1,1,1,2,36,6,5,1,0.000121264195,617,6405
"ESS11e02",11,"2.0","20.11.2024",78333,"FR",1.001139,1.5004508,3.184377,4.778001,3,8,5,2,7,4,6,6,6,2,7,2,3,1,4,1,66,1,5,213,12,0,2,6,1,60,6,5,1,0.000121970814,635,6233
"ESS11e02",11,"2.0","20.11.2024",78354,"FR",0.9904276,1.3837402,3.184377,4.40635,7,7,6,3,9,4,5,6,5,2,9,1,3,2,3,1,18,66,3,313,13,0,1,2,2,36,6,88,1,0.00012328992,635,6193
"ESS11e02",11,"2.0","20.11.2024",78369,"FR",0.9988287,0.53393984,3.184377,1.7002656,5,9,8,1,10,6,5,4,6,2,8,2,3,1,2,1,63,1,4,610,15,1,1,1,1,50,6,10,1,0.00012225294,629,6250
"ESS11e02",11,"2.0","20.11.2024",78372,"FR",1.0130249,0.5060315,3.184377,1.6113951,3,8,4,1,9,5,5,3,4,2,8,3,3,1,2,1,74,1,5,710,17,0,1,1,1,50,1,9,1,0.00012053972,618,6253
"ESS11e02",11,"2.0","20.11.2024",78375,"FR",0.99773544,0.74254274,3.184377,2.364536,7,7,6,2,5,3,5,2,7,2,8,1,2,2,3,2,59,3,4,421,14,1,2,6,2,20,2,2,4,0.0001223869,637,6103
"ESS11e02",11,"2.0","20.11.2024",78405,"FR",1.0014375,1.3192736,3.184377,4.2010646,2,7,7,2,6,2,5,6,6,2,8,3,3,1,1,2,89,66,3,113,5,0,1,1,2,39,6,3,2,0.00012193446,622,6223
"ESS11e02",11,"2.0","20.11.2024",78445,"FR",0.9916536,1.794664,3.184377,5.7148867,2,5,5,1,88,88,5,2,4,2,7,1,3,2,1,1,20,66,1,313,14,0,6,6,6,666,6,1,2,0.00012313749,638,6197
"ESS11e02",11,"2.0","20.11.2024",78464,"FR",1.007936,0.6470412,3.184377,2.0604231,5,5,2,1,7,6,4,3,5,2,8,2,3,1,3,1,71,1,1,610,15,0,1,1,1,40,6,7,2,0.00012114832,633,6385
"ESS11e02",11,"2.0","20.11.2024",78483,"FR",0.9966333,0.77995294,3.184377,2.483664,0,4,0,8,2,0,0,5,0,3,8,3,3,2,3,2,57,1,4,321,8,1,1,1,1,40,6,6,2,0.00012252225,633,6203
"ESS11e02",11,"2.0","20.11.2024",78500,"FR",0.9919002,0.9630229,3.184377,3.0666277,2,5,5,2,6,5,5,6,8,2,9,2,3,2,6,1,22,66,4,321,12,1,1,1,2,30,2,5,2,0.00012310689,628,6271
"ESS11e02",11,"2.0","20.11.2024",78504,"FR",0.99023914,1.2210244,3.184377,3.888202,2,5,0,1,5,0,0,0,5,3,3,4,1,2,2,2,61,66,3,113,13,0,1,2,2,28,1,1,3,0.0001233134,631,6241
"ESS11e02",11,"2.0","20.11.2024",78541,"FR",0.9892415,1.2458439,3.184377,3.9672365,5,4,6,1,5,2,0,5,1,3,6,3,3,1,2,1,59,1,4,113,9,1,1,2,2,60,6,8,1,0.00012343776,631,6239
"ESS11e02",11,"2.0","20.11.2024",78566,"FR",0.99425083,0.6479349,3.184377,2.063269,4,6,5,1,7,0,7,5,1,3,7,3,2,2,2,2,63,1,5,321,12,0,1,1,2,40,6,5,2,0.00012281582,629,6251
"ESS11e02",11,"2.0","20.11.2024",78568,"FR",1.0029857,0.7582244,3.184377,2.4144723,7,5,5,1,3,5,3,7,6,2,6,4,2,2,1,1,68,66,3,321,12,0,1,1,1,40,6,3,3,0.00012174625,627,6281
"ESS11e02",11,"2.0","20.11.2024",78582,"FR",1.0119712,1.1298133,3.184377,3.5977514,5,5,5,3,9,3,2,0,8,3,10,1,3,2,3,1,17,66,5,321,11,1,1,2,2,35,6,6,2,0.000120665245,637,6220
"ESS11e02",11,"2.0","20.11.2024",78636,"FR",0.9969399,0.76039857,3.184377,2.4213955,5,5,3,1,8,5,5,0,3,2,8,2,3,2,4,1,47,1,3,720,16,1,2,6,2,50,2,10,1,0.00012248456,637,6348
"ESS11e02",11,"2.0","20.11.2024",78670,"FR",0.99203104,1.0413538,3.184377,3.3160632,7,8,0,2,9,4,4,6,8,1,10,1,3,2,2,2,44,66,4,321,10,1,2,6,2,33,1,4,1,0.00012309065,637,6182
"ESS11e02",11,"2.0","20.11.2024",78709,"FR",0.9966333,0.9580182,3.184377,3.050691,0,5,0,1,10,5,0,3,8,2,8,3,2,2,3,1,45,3,4,321,13,1,1,1,2,37,6,7,2,0.00012252225,633,6203
"ESS11e02",11,"2.0","20.11.2024",78713,"FR",0.9931115,0.97088146,3.184377,3.0916524,7,8,5,3,10,7,7,4,8,1,10,2,3,2,4,1,18,66,5,313,12,1,1,2,2,20,6,88,1,0.00012295673,629,6228
